X_id,timestamp,device_id,mac_address,bssid,ssid,DateTime,Hour
398,1579821671119,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:21:11.118Z,8
399,1579821731171,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:22:11.171Z,8
400,1579821791174,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:23:11.174Z,8
401,1579821851107,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:24:11.107Z,8
402,1579821911106,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:25:11.105Z,8
403,1579821971175,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-23T23:26:11.174Z,8
404,1579822031174,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-23T23:27:11.174Z,8
405,1579822091133,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-23T23:28:11.132Z,8
406,1579822151177,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-23T23:29:11.177Z,8
407,1579822211174,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-23T23:30:11.174Z,8
408,1579822271127,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-23T23:31:11.127Z,8
409,1579822331179,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-23T23:32:11.178Z,8
410,1579822391164,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-23T23:33:11.164Z,8
411,1579822451179,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-23T23:34:11.178Z,8
412,1579822511182,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-23T23:35:11.181Z,8
413,1579822571168,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-23T23:36:11.167Z,8
414,1579822631176,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,94:b4:0f:82:7b:50,cavalier,2020-01-23T23:37:11.176Z,8
415,1579822691127,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,94:b4:0f:82:7b:50,cavalier,2020-01-23T23:38:11.127Z,8
416,1579822751182,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:78:b0,cavalier,2020-01-23T23:39:11.181Z,8
417,1579822811183,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:78:b0,cavalier,2020-01-23T23:40:11.183Z,8
418,1579822871180,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:78:b0,cavalier,2020-01-23T23:41:11.180Z,8
419,1579822931183,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:78:b0,cavalier,2020-01-23T23:42:11.183Z,8
420,1579822991086,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:78:b0,cavalier,2020-01-23T23:43:11.085Z,8
421,1579823051097,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:78:b0,cavalier,2020-01-23T23:44:11.096Z,8
422,1579823111184,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:78:b0,cavalier,2020-01-23T23:45:11.184Z,8
423,1579823171184,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:78:b0,cavalier,2020-01-23T23:46:11.184Z,8
424,1579823231144,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:78:b0,cavalier,2020-01-23T23:47:11.144Z,8
425,1579823291144,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:78:b0,cavalier,2020-01-23T23:48:11.144Z,8
426,1579823351197,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:78:b0,cavalier,2020-01-23T23:49:11.197Z,8
427,1579823411100,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:78:b0,cavalier,2020-01-23T23:50:11.099Z,8
428,1579823471166,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:78:b0,cavalier,2020-01-23T23:51:11.165Z,8
429,1579823531189,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:78:b0,cavalier,2020-01-23T23:52:11.188Z,8
430,1579823591142,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:78:b0,cavalier,2020-01-23T23:53:11.141Z,8
431,1579823651190,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:78:b0,cavalier,2020-01-23T23:54:11.190Z,8
432,1579823711122,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:78:b0,cavalier,2020-01-23T23:55:11.121Z,8
433,1579823771185,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:78:b0,cavalier,2020-01-23T23:56:11.184Z,8
434,1579823831190,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:78:b0,cavalier,2020-01-23T23:57:11.190Z,8
435,1579823891092,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-23T23:58:11.092Z,8
436,1579823951193,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-23T23:59:11.193Z,8
437,1579824011157,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-24T00:00:11.157Z,9
438,1579824071193,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-24T00:01:11.193Z,9
439,1579824131193,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-24T00:02:11.193Z,9
440,1579824191140,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-24T00:03:11.140Z,9
441,1579824251193,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-24T00:04:11.193Z,9
442,1579824311185,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-24T00:05:11.184Z,9
443,1579824371111,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-24T00:06:11.111Z,9
444,1579824431171,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-24T00:07:11.171Z,9
445,1579824491184,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-24T00:08:11.184Z,9
446,1579824551116,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-24T00:09:11.115Z,9
447,1579824611142,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-24T00:10:11.141Z,9
448,1579824671165,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-24T00:11:11.164Z,9
449,1579824731102,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-24T00:12:11.101Z,9
450,1579824791110,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-24T00:13:11.109Z,9
451,1579824851180,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-24T00:14:11.180Z,9
452,1579824911178,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-24T00:15:11.177Z,9
453,1579824971115,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:8b:90,cavalier,2020-01-24T00:16:11.115Z,9
454,1579825031201,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-24T00:17:11.200Z,9
455,1579825091201,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,18:64:72:63:7c:b0,cavalier,2020-01-24T00:18:11.200Z,9
457,1579825211111,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,94:b4:0f:23:3e:b0,cavalier,2020-01-24T00:20:11.111Z,9
458,1579825271135,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,94:b4:0f:23:2b:10,cavalier,2020-01-24T00:21:11.134Z,9
471,1579826051196,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:cf:68,Grandmarc Wireless,2020-01-24T00:34:11.196Z,9
472,1579826111133,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,34:fa:9f:30:2d:2c,Grandmarc Wireless,2020-01-24T00:35:11.132Z,9
473,1579826171172,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-24T00:36:11.171Z,9
474,1579826231200,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-24T00:37:11.200Z,9
475,1579826291190,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-24T00:38:11.190Z,9
476,1579826351204,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-24T00:39:11.203Z,9
477,1579826411203,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-24T00:40:11.203Z,9
478,1579826471197,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-24T00:41:11.197Z,9
479,1579826531201,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-24T00:42:11.200Z,9
480,1579826591199,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-24T00:43:11.198Z,9
481,1579826651213,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-24T00:44:11.213Z,9
482,1579826711197,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-24T00:45:11.197Z,9
483,1579826771191,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-24T00:46:11.190Z,9
484,1579826831201,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-24T00:47:11.200Z,9
485,1579826891107,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-24T00:48:11.107Z,9
486,1579826951191,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-24T00:49:11.190Z,9
487,1579827011193,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-24T00:50:11.193Z,9
488,1579827071204,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-24T00:51:11.203Z,9
489,1579827131202,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-24T00:52:11.201Z,9
490,1579827191238,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-24T00:53:11.237Z,9
491,1579827251133,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:6c,Grandmarc Wireless,2020-01-24T00:54:11.132Z,9
492,1579827311556,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T00:55:11.555Z,9
493,1579827371208,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T00:56:11.207Z,9
494,1579827431200,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T00:57:11.200Z,9
495,1579827491218,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T00:58:11.217Z,9
496,1579827551201,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T00:59:11.200Z,9
497,1579827611209,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:00:11.209Z,10
498,1579827671217,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:01:11.217Z,10
499,1579827731191,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:02:11.190Z,10
500,1579827791210,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:03:11.210Z,10
501,1579827851206,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:04:11.206Z,10
502,1579827911202,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:05:11.201Z,10
503,1579827971148,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:06:11.148Z,10
504,1579828031208,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:07:11.207Z,10
505,1579828091204,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:08:11.203Z,10
506,1579828151217,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:09:11.217Z,10
507,1579828211260,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:10:11.259Z,10
508,1579828271207,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:11:11.207Z,10
509,1579828331204,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:12:11.203Z,10
510,1579828391218,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:13:11.217Z,10
511,1579828451214,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:14:11.213Z,10
512,1579828511219,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:15:11.219Z,10
513,1579828571230,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:16:11.230Z,10
514,1579828631224,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:17:11.223Z,10
515,1579828691212,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:18:11.211Z,10
516,1579828751166,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:19:11.165Z,10
517,1579828811218,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:20:11.217Z,10
518,1579828871168,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:21:11.167Z,10
519,1579828931168,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:22:11.167Z,10
520,1579828991170,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:23:11.170Z,10
521,1579829051220,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:24:11.220Z,10
522,1579829111170,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:25:11.170Z,10
523,1579829171172,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:26:11.171Z,10
524,1579829231172,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:27:11.171Z,10
525,1579829291224,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:28:11.223Z,10
526,1579829351174,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:29:11.174Z,10
527,1579829411836,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,d4:68:4d:0f:e1:68,Grandmarc Wireless,2020-01-24T01:30:11.835Z,10
528,1579829471240,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:31:11.240Z,10
529,1579829531238,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:32:11.237Z,10
530,1579829591166,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:33:11.165Z,10
531,1579829651152,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:34:11.151Z,10
532,1579829711248,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:35:11.247Z,10
533,1579829771157,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:36:11.157Z,10
534,1579829831187,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:37:11.187Z,10
535,1579829891214,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:38:11.213Z,10
536,1579829951211,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:39:11.210Z,10
537,1579830011155,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:40:11.154Z,10
538,1579830071218,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:41:11.217Z,10
539,1579830131243,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:42:11.243Z,10
540,1579830191247,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:43:11.246Z,10
541,1579830251159,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:44:11.158Z,10
542,1579830311256,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:45:11.256Z,10
543,1579830371203,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:46:11.203Z,10
544,1579830431248,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:47:11.247Z,10
545,1579830491196,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:48:11.196Z,10
546,1579830551213,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:49:11.213Z,10
547,1579830611177,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:50:11.177Z,10
548,1579830671186,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:51:11.186Z,10
549,1579830731239,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:52:11.239Z,10
550,1579830791254,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:53:11.253Z,10
551,1579830851224,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:54:11.223Z,10
552,1579830911196,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:55:11.196Z,10
553,1579830971194,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:56:11.194Z,10
554,1579831031237,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:57:11.236Z,10
555,1579831091228,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:58:11.227Z,10
556,1579831151231,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T01:59:11.230Z,10
557,1579831211170,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:00:11.170Z,11
558,1579831271252,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:01:11.252Z,11
559,1579831331195,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:02:11.194Z,11
560,1579831391230,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:03:11.230Z,11
561,1579831451160,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:04:11.160Z,11
562,1579831511176,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:05:11.176Z,11
563,1579831571254,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:06:11.253Z,11
564,1579831631249,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:07:11.249Z,11
565,1579831691256,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:08:11.256Z,11
566,1579831751191,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:09:11.190Z,11
567,1579831811240,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:10:11.240Z,11
568,1579831871254,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:11:11.253Z,11
569,1579831931257,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:12:11.256Z,11
570,1579831991186,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:13:11.186Z,11
571,1579832051215,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:14:11.214Z,11
572,1579832111228,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:15:11.227Z,11
573,1579832171176,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:16:11.176Z,11
574,1579832231173,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:17:11.173Z,11
575,1579832291198,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:18:11.197Z,11
576,1579832351254,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:19:11.253Z,11
577,1579832411194,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:20:11.194Z,11
578,1579832471223,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:21:11.223Z,11
579,1579832531262,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:22:11.262Z,11
580,1579832591263,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:23:11.263Z,11
581,1579832651225,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:24:11.224Z,11
582,1579832711182,6103ce5f-6cc5-44fe-9487-78117aecb389,NULL,e0:10:7f:19:d0:5c,Grandmarc Wireless,2020-01-24T02:25:11.181Z,11
